order_details_id,order_id,quantity,order_date,order_time,price_id,pizza_size,pizza_category,pizza_id,ingredients_id
3688,1639,2,2015-01-28,1:37:57 PM,D45,L,Chicken,P01,I02
3689,1639,1,2015-01-28,1:37:57 PM,D15,M,Chicken,P07,I12
3690,1639,2,2015-01-28,1:37:57 PM,D35,L,Classic,P13,I22
3691,1639,1,2015-01-28,1:37:57 PM,D08,M,Classic,P13,I22
3692,1639,1,2015-01-28,1:37:57 PM,D02,S,Classic,P13,I22
3693,1639,1,2015-01-28,1:37:57 PM,D14,M,Supreme,P21,I15
3694,1639,1,2015-01-28,1:37:57 PM,D14,M,Supreme,P24,I21
3695,1639,1,2015-01-28,1:37:57 PM,D28,XL,Classic,P11,I13
3696,1640,1,2015-01-28,1:45:42 PM,D04,S,Veggie,P29,I29
3697,1641,1,2015-01-28,2:21:48 PM,D12,M,Classic,P08,I19
3698,1641,1,2015-01-28,2:21:48 PM,D11,L,Classic,P22,I17
3699,1642,1,2015-01-28,2:26:49 PM,D22,L,Chicken,P05,I08
3700,1642,1,2015-01-28,2:26:49 PM,D12,M,Classic,P08,I19
3701,1642,1,2015-01-28,2:26:49 PM,D22,L,Supreme,P26,I23
3702,1642,1,2015-01-28,2:26:49 PM,D15,M,Chicken,P27,I10
3703,1643,1,2015-01-28,2:46:45 PM,D15,M,Chicken,P05,I08
3704,1643,1,2015-01-28,2:46:45 PM,D15,M,Chicken,P06,I09
3705,1643,1,2015-01-28,2:46:45 PM,D04,S,Classic,P20,I28
3706,1644,1,2015-01-28,3:01:14 PM,D22,L,Chicken,P01,I02
3707,1644,1,2015-01-28,3:01:14 PM,D15,M,Chicken,P01,I02
3708,1644,1,2015-01-28,3:01:14 PM,D21,L,Classic,P08,I19
3709,1645,1,2015-01-28,3:16:01 PM,D12,M,Veggie,P33,I16
3710,1646,1,2015-01-28,3:28:30 PM,D22,L,Chicken,P01,I02
3711,1646,1,2015-01-28,3:28:30 PM,D21,L,Classic,P15,I05
3712,1646,1,2015-01-28,3:28:30 PM,D21,L,Classic,P20,I28
3713,1647,1,2015-01-28,3:29:24 PM,D10,M,Veggie,P10,I24
3714,1648,1,2015-01-28,3:43:15 PM,D14,M,Supreme,P16,I04
3715,1648,1,2015-01-28,3:43:15 PM,D20,L,Veggie,P19,I31
3716,1648,1,2015-01-28,3:43:15 PM,D15,M,Chicken,P27,I10
3717,1648,1,2015-01-28,3:43:15 PM,D14,M,Supreme,P28,I06
3718,1649,1,2015-01-28,4:26:11 PM,D20,L,Supreme,P04,I32
3719,1650,1,2015-01-28,4:35:45 PM,D22,L,Chicken,P01,I02
3720,1650,1,2015-01-28,4:35:45 PM,D22,L,Chicken,P05,I08
3721,1650,1,2015-01-28,4:35:45 PM,D12,M,Classic,P15,I05
3722,1650,1,2015-01-28,4:35:45 PM,D07,S,Chicken,P27,I10
3723,1651,1,2015-01-28,4:40:16 PM,D15,M,Veggie,P17,I14
3724,1652,1,2015-01-28,4:56:19 PM,D22,L,Chicken,P32,I07
3725,1652,1,2015-01-28,4:56:19 PM,D12,M,Veggie,P33,I16
3726,1653,1,2015-01-28,5:28:53 PM,D04,S,Classic,P02,I01
3727,1653,1,2015-01-28,5:28:53 PM,D20,L,Veggie,P19,I31
3728,1654,1,2015-01-28,5:31:36 PM,D20,L,Supreme,P25,I11
3729,1654,1,2015-01-28,5:31:36 PM,D22,L,Supreme,P28,I06
3730,1655,1,2015-01-28,6:15:14 PM,D15,M,Chicken,P01,I02
3731,1655,1,2015-01-28,6:15:14 PM,D22,L,Supreme,P26,I23
3732,1655,1,2015-01-28,6:15:14 PM,D14,M,Supreme,P28,I06
3733,1656,1,2015-01-28,6:15:57 PM,D14,L,Classic,P13,I22
3734,1656,1,2015-01-28,6:15:57 PM,D16,L,Classic,P23,I18
3735,1656,1,2015-01-28,6:15:57 PM,D20,L,Veggie,P29,I29
3736,1656,1,2015-01-28,6:15:57 PM,D12,M,Classic,P11,I13
3737,1657,1,2015-01-28,6:24:14 PM,D22,L,Chicken,P01,I02
3738,1657,1,2015-01-28,6:24:14 PM,D20,L,Veggie,P29,I29
3739,1658,1,2015-01-28,6:44:20 PM,D04,S,Classic,P08,I19
3740,1658,1,2015-01-28,6:44:20 PM,D22,L,Supreme,P26,I23
3741,1659,1,2015-01-28,6:48:06 PM,D18,L,Veggie,P09,I20
3742,1659,1,2015-01-28,6:48:06 PM,D04,S,Classic,P15,I05
3743,1659,1,2015-01-28,6:48:06 PM,D16,L,Classic,P23,I18
3744,1659,1,2015-01-28,6:48:06 PM,D20,L,Supreme,P25,I11
3745,1660,1,2015-01-28,7:00:12 PM,D04,S,Classic,P02,I01
3746,1661,1,2015-01-28,7:05:34 PM,D15,M,Chicken,P06,I09
3747,1661,1,2015-01-28,7:05:34 PM,D21,L,Classic,P20,I28
3748,1662,1,2015-01-28,7:54:25 PM,D21,L,Classic,P20,I28
3749,1663,1,2015-01-28,8:46:18 PM,D23,L,Veggie,P17,I14
3750,1663,1,2015-01-28,8:46:18 PM,D15,M,Veggie,P17,I14
3751,1663,1,2015-01-28,8:46:18 PM,D13,M,Supreme,P25,I11
3752,1663,1,2015-01-28,8:46:18 PM,D22,L,Chicken,P32,I07
3753,1664,1,2015-01-28,9:09:10 PM,D12,M,Veggie,P19,I31
3754,1665,1,2015-01-28,9:24:32 PM,D13,M,Supreme,P25,I11
3755,1665,1,2015-01-28,9:24:32 PM,D22,L,Chicken,P32,I07
3756,1666,1,2015-01-28,9:28:58 PM,D05,S,Supreme,P25,I11
3757,1667,1,2015-01-28,9:41:42 PM,D04,S,Classic,P20,I28
3758,1668,1,2015-01-28,10:28:44 PM,D04,S,Classic,P02,I01
3759,1668,1,2015-01-28,10:28:44 PM,D14,L,Classic,P13,I22
3760,1668,1,2015-01-28,10:28:44 PM,D11,L,Classic,P22,I17
3761,1669,1,2015-01-29,11:43:36 AM,D22,L,Chicken,P07,I12
3762,1670,1,2015-01-29,11:52:11 AM,D18,L,Veggie,P09,I20
3763,1670,1,2015-01-29,11:52:11 AM,D22,L,Chicken,P27,I10
3764,1670,1,2015-01-29,11:52:11 AM,D22,L,Supreme,P28,I06
3765,1670,1,2015-01-29,11:52:11 AM,D20,L,Veggie,P33,I16
3766,1671,1,2015-01-29,11:55:01 AM,D22,L,Chicken,P01,I02
3767,1671,1,2015-01-29,11:55:01 AM,D07,S,Chicken,P05,I08
3768,1672,1,2015-01-29,12:14:46 PM,D22,L,Veggie,P30,I27
3769,1673,1,2015-01-29,12:19:02 PM,D12,M,Veggie,P19,I31
3770,1674,1,2015-01-29,12:26:17 PM,D18,L,Veggie,P09,I20
3771,1675,1,2015-01-29,12:26:53 PM,D08,M,Classic,P13,I22
3772,1675,1,2015-01-29,12:26:53 PM,D01,S,Classic,P22,I17
3773,1675,1,2015-01-29,12:26:53 PM,D20,L,Supreme,P25,I11
3774,1675,1,2015-01-29,12:26:53 PM,D06,S,Supreme,P28,I06
3775,1676,1,2015-01-29,12:39:31 PM,D17,L,Veggie,P10,I24
3776,1677,1,2015-01-29,12:45:39 PM,D22,L,Chicken,P07,I12
3777,1678,1,2015-01-29,1:06:51 PM,D01,S,Classic,P22,I17
3778,1679,1,2015-01-29,1:08:52 PM,D13,M,Supreme,P04,I32
3779,1680,1,2015-01-29,1:10:44 PM,D28,XL,Classic,P11,I13
3780,1681,1,2015-01-29,1:23:39 PM,D22,L,Chicken,P01,I02
3781,1681,1,2015-01-29,1:23:39 PM,D15,M,Chicken,P05,I08
3782,1682,1,2015-01-29,1:27:10 PM,D15,M,Chicken,P01,I02
3783,1682,1,2015-01-29,1:27:10 PM,D11,L,Classic,P22,I17
3784,1683,1,2015-01-29,1:27:41 PM,D20,L,Veggie,P19,I31
3785,1684,1,2015-01-29,1:33:16 PM,D22,L,Chicken,P01,I02
3786,1684,1,2015-01-29,1:33:16 PM,D04,S,Classic,P02,I01
3787,1684,1,2015-01-29,1:33:16 PM,D01,S,Classic,P22,I17
3788,1684,1,2015-01-29,1:33:16 PM,D05,S,Supreme,P25,I11
3789,1684,1,2015-01-29,1:33:16 PM,D22,L,Supreme,P26,I23
3790,1684,1,2015-01-29,1:33:16 PM,D22,L,Chicken,P32,I07
3791,1685,1,2015-01-29,1:36:52 PM,D22,L,Chicken,P01,I02
3792,1685,1,2015-01-29,1:36:52 PM,D22,L,Chicken,P05,I08
3793,1685,1,2015-01-29,1:36:52 PM,D18,L,Veggie,P09,I20
3794,1685,1,2015-01-29,1:36:52 PM,D21,L,Classic,P15,I05
3795,1685,1,2015-01-29,1:36:52 PM,D14,M,Supreme,P16,I04
3796,1685,2,2015-01-29,1:36:52 PM,D43,L,Veggie,P18,I25
3797,1685,1,2015-01-29,1:36:52 PM,D04,S,Veggie,P18,I25
3798,1685,1,2015-01-29,1:36:52 PM,D21,L,Classic,P20,I28
3799,1685,1,2015-01-29,1:36:52 PM,D14,M,Supreme,P21,I15
3800,1685,2,2015-01-29,1:36:52 PM,D43,L,Supreme,P25,I11
3801,1685,1,2015-01-29,1:36:52 PM,D13,M,Supreme,P25,I11
3802,1685,1,2015-01-29,1:36:52 PM,D15,M,Chicken,P27,I10
3803,1685,1,2015-01-29,1:36:52 PM,D07,S,Chicken,P32,I07
3804,1686,1,2015-01-29,1:37:50 PM,D18,L,Veggie,P09,I20
3805,1686,1,2015-01-29,1:37:50 PM,D21,L,Classic,P15,I05
3806,1686,1,2015-01-29,1:37:50 PM,D14,M,Supreme,P24,I21
3807,1686,1,2015-01-29,1:37:50 PM,D04,S,Veggie,P33,I16
3808,1687,2,2015-01-29,1:39:42 PM,D45,L,Supreme,P21,I15
3809,1687,1,2015-01-29,1:39:42 PM,D22,L,Chicken,P32,I07
3810,1688,1,2015-01-29,1:42:20 PM,D01,S,Classic,P22,I17
3811,1689,1,2015-01-29,1:51:07 PM,D20,L,Veggie,P29,I29
3812,1690,1,2015-01-29,1:55:35 PM,D10,M,Veggie,P10,I24
3813,1691,1,2015-01-29,2:13:32 PM,D12,M,Classic,P15,I05
3814,1692,1,2015-01-29,2:24:36 PM,D07,S,Veggie,P17,I14
3815,1693,1,2015-01-29,2:28:24 PM,D07,S,Veggie,P17,I14
3816,1694,1,2015-01-29,2:39:52 PM,D22,L,Chicken,P05,I08
3817,1695,1,2015-01-29,3:11:01 PM,D13,M,Supreme,P25,I11
3818,1695,1,2015-01-29,3:11:01 PM,D22,L,Chicken,P32,I07
3819,1696,1,2015-01-29,3:26:55 PM,D22,L,Chicken,P01,I02
3820,1696,1,2015-01-29,3:26:55 PM,D20,L,Veggie,P19,I31
3821,1697,1,2015-01-29,4:01:52 PM,D12,M,Classic,P08,I19
3822,1697,1,2015-01-29,4:01:52 PM,D06,S,Supreme,P24,I21
3823,1698,1,2015-01-29,4:04:23 PM,D22,L,Supreme,P16,I04
3824,1698,1,2015-01-29,4:04:23 PM,D22,L,Supreme,P24,I21
3825,1698,1,2015-01-29,4:04:23 PM,D13,M,Supreme,P25,I11
3826,1699,1,2015-01-29,4:05:53 PM,D22,L,Chicken,P27,I10
3827,1700,1,2015-01-29,4:07:41 PM,D20,L,Supreme,P04,I32
3828,1701,1,2015-01-29,4:40:57 PM,D12,M,Classic,P20,I28
3829,1702,1,2015-01-29,4:48:09 PM,D07,S,Chicken,P07,I12
3830,1703,1,2015-01-29,5:47:55 PM,D07,S,Chicken,P01,I02
3831,1703,1,2015-01-29,5:47:55 PM,D14,M,Supreme,P24,I21
3832,1704,1,2015-01-29,6:15:40 PM,D07,S,Chicken,P06,I09
3833,1704,1,2015-01-29,6:15:40 PM,D22,L,Supreme,P16,I04
3834,1704,1,2015-01-29,6:15:40 PM,D14,M,Supreme,P26,I23
3835,1704,1,2015-01-29,6:15:40 PM,D04,S,Veggie,P33,I16
3836,1705,1,2015-01-29,6:38:41 PM,D21,L,Classic,P15,I05
3837,1705,1,2015-01-29,6:38:41 PM,D12,M,Veggie,P19,I31
3838,1706,2,2015-01-29,6:44:29 PM,D43,L,Veggie,P19,I31
3839,1707,1,2015-01-29,6:45:58 PM,D12,M,Classic,P15,I05
3840,1707,1,2015-01-29,6:45:58 PM,D11,L,Classic,P22,I17
3841,1708,1,2015-01-29,6:53:35 PM,D14,M,Supreme,P16,I04
3842,1709,1,2015-01-29,6:55:40 PM,D15,M,Chicken,P01,I02
3843,1709,1,2015-01-29,6:55:40 PM,D14,M,Supreme,P21,I15
3844,1709,1,2015-01-29,6:55:40 PM,D28,XL,Classic,P11,I13
3845,1710,1,2015-01-29,6:58:20 PM,D07,S,Chicken,P05,I08
3846,1710,1,2015-01-29,6:58:20 PM,D10,M,Veggie,P10,I24
3847,1710,1,2015-01-29,6:58:20 PM,D08,M,Classic,P13,I22
3848,1711,1,2015-01-29,6:59:29 PM,D17,L,Veggie,P10,I24
3849,1712,1,2015-01-29,7:23:49 PM,D22,L,Chicken,P05,I08
3850,1712,1,2015-01-29,7:23:49 PM,D22,L,Supreme,P16,I04
3851,1713,1,2015-01-29,7:32:08 PM,D07,S,Veggie,P17,I14
3852,1714,1,2015-01-29,7:34:31 PM,D16,L,Classic,P23,I18
3853,1715,1,2015-01-29,7:36:45 PM,D18,L,Veggie,P09,I20
3854,1715,1,2015-01-29,7:36:45 PM,D14,L,Classic,P13,I22
3855,1715,1,2015-01-29,7:36:45 PM,D11,L,Classic,P22,I17
3856,1715,1,2015-01-29,7:36:45 PM,D04,S,Veggie,P33,I16
3857,1716,1,2015-01-29,8:05:12 PM,D16,L,Classic,P23,I18
3858,1716,1,2015-01-29,8:05:12 PM,D11,L,Classic,P22,I17
3859,1717,1,2015-01-29,8:15:35 PM,D18,L,Veggie,P09,I20
3860,1718,1,2015-01-29,8:15:51 PM,D07,S,Chicken,P05,I08
3861,1718,1,2015-01-29,8:15:51 PM,D06,S,Supreme,P24,I21
3862,1718,1,2015-01-29,8:15:51 PM,D22,L,Supreme,P28,I06
3863,1718,1,2015-01-29,8:15:51 PM,D06,S,Veggie,P30,I27
3864,1719,1,2015-01-29,8:23:41 PM,D07,S,Chicken,P27,I10
3865,1720,1,2015-01-29,8:37:53 PM,D20,L,Veggie,P19,I31
3866,1720,1,2015-01-29,8:37:53 PM,D04,S,Classic,P11,I13
3867,1721,1,2015-01-29,8:38:52 PM,D15,M,Chicken,P01,I02
3868,1721,1,2015-01-29,8:38:52 PM,D22,L,Chicken,P32,I07
3869,1722,1,2015-01-29,8:41:46 PM,D22,L,Chicken,P07,I12
3870,1723,1,2015-01-29,8:50:55 PM,D24,S,Supreme,P03,I03
3871,1724,1,2015-01-29,9:04:42 PM,D06,S,Supreme,P28,I06
3872,1725,1,2015-01-29,9:27:53 PM,D08,M,Classic,P13,I22
3873,1725,1,2015-01-29,9:27:53 PM,D22,L,Veggie,P30,I27
3874,1726,1,2015-01-29,10:44:10 PM,D04,S,Classic,P08,I19
3875,1726,1,2015-01-29,10:44:10 PM,D16,L,Classic,P23,I18
3876,1727,1,2015-01-30,11:25:25 AM,D06,M,Classic,P22,I17
3877,1727,1,2015-01-30,11:25:25 AM,D22,L,Chicken,P32,I07
3878,1728,1,2015-01-30,11:30:32 AM,D12,M,Veggie,P19,I31
3879,1728,1,2015-01-30,11:30:32 AM,D14,M,Supreme,P24,I21
3880,1729,1,2015-01-30,11:37:42 AM,D12,M,Classic,P08,I19
3881,1730,1,2015-01-30,11:39:14 AM,D02,S,Classic,P13,I22
3882,1730,1,2015-01-30,11:39:14 AM,D22,L,Supreme,P16,I04
3883,1730,1,2015-01-30,11:39:14 AM,D14,M,Supreme,P24,I21
3884,1731,1,2015-01-30,12:17:29 PM,D05,S,Supreme,P25,I11
3885,1732,1,2015-01-30,12:20:46 PM,D22,L,Chicken,P01,I02
3886,1732,1,2015-01-30,12:20:46 PM,D04,S,Classic,P02,I01
3887,1732,1,2015-01-30,12:20:46 PM,D14,M,Supreme,P24,I21
3888,1733,1,2015-01-30,12:26:56 PM,D21,L,Classic,P15,I05
3889,1734,1,2015-01-30,12:36:42 PM,D22,L,Chicken,P01,I02
3890,1734,1,2015-01-30,12:36:42 PM,D04,S,Classic,P02,I01
3891,1734,1,2015-01-30,12:36:42 PM,D22,L,Chicken,P05,I08
3892,1734,1,2015-01-30,12:36:42 PM,D07,S,Chicken,P06,I09
3893,1734,1,2015-01-30,12:36:42 PM,D07,S,Chicken,P07,I12
3894,1734,1,2015-01-30,12:36:42 PM,D04,S,Classic,P08,I19
3895,1734,1,2015-01-30,12:36:42 PM,D17,L,Veggie,P10,I24
3896,1734,1,2015-01-30,12:36:42 PM,D22,L,Supreme,P16,I04
3897,1734,1,2015-01-30,12:36:42 PM,D20,L,Veggie,P19,I31
3898,1734,1,2015-01-30,12:36:42 PM,D20,L,Supreme,P25,I11
3899,1734,1,2015-01-30,12:36:42 PM,D06,S,Supreme,P28,I06
3900,1734,1,2015-01-30,12:36:42 PM,D22,L,Chicken,P32,I07
3901,1734,1,2015-01-30,12:36:42 PM,D07,S,Chicken,P32,I07
3902,1735,1,2015-01-30,12:59:38 PM,D15,M,Chicken,P05,I08
3903,1736,1,2015-01-30,1:34:18 PM,D06,M,Classic,P22,I17
3904,1737,1,2015-01-30,1:41:21 PM,D13,M,Supreme,P04,I32
3905,1737,1,2015-01-30,1:41:21 PM,D15,M,Chicken,P06,I09
3906,1737,1,2015-01-30,1:41:21 PM,D15,M,Chicken,P07,I12
3907,1738,1,2015-01-30,1:46:49 PM,D15,M,Chicken,P01,I02
3908,1738,1,2015-01-30,1:46:49 PM,D02,S,Classic,P13,I22
3909,1738,1,2015-01-30,1:46:49 PM,D14,M,Supreme,P16,I04
3910,1738,1,2015-01-30,1:46:49 PM,D15,M,Veggie,P17,I14
3911,1739,1,2015-01-30,1:49:56 PM,D22,L,Chicken,P01,I02
3912,1739,1,2015-01-30,1:49:56 PM,D07,S,Chicken,P01,I02
3913,1740,1,2015-01-30,2:14:17 PM,D15,M,Chicken,P06,I09
3914,1741,1,2015-01-30,2:19:34 PM,D05,S,Supreme,P25,I11
3915,1742,1,2015-01-30,2:23:30 PM,D18,L,Veggie,P09,I20
3916,1743,1,2015-01-30,2:25:35 PM,D06,S,Supreme,P26,I23
3917,1744,1,2015-01-30,2:26:51 PM,D15,M,Chicken,P01,I02
3918,1744,1,2015-01-30,2:26:51 PM,D12,M,Classic,P08,I19
3919,1744,1,2015-01-30,2:26:51 PM,D22,L,Supreme,P21,I15
3920,1745,1,2015-01-30,2:43:16 PM,D24,S,Supreme,P03,I03
3921,1745,1,2015-01-30,2:43:16 PM,D21,L,Classic,P08,I19
3922,1745,1,2015-01-30,2:43:16 PM,D04,S,Veggie,P12,I30
3923,1745,1,2015-01-30,2:43:16 PM,D06,S,Supreme,P31,I26
3924,1746,1,2015-01-30,3:07:16 PM,D04,S,Classic,P08,I19
3925,1747,1,2015-01-30,3:17:51 PM,D06,M,Classic,P22,I17
3926,1747,1,2015-01-30,3:17:51 PM,D28,XL,Classic,P11,I13
3927,1748,1,2015-01-30,3:32:57 PM,D07,S,Chicken,P05,I08
3928,1749,1,2015-01-30,4:02:56 PM,D06,S,Veggie,P30,I27
3929,1749,1,2015-01-30,4:02:56 PM,D06,S,Supreme,P31,I26
3930,1749,1,2015-01-30,4:02:56 PM,D28,XL,Classic,P11,I13
3931,1750,1,2015-01-30,4:12:42 PM,D22,L,Chicken,P01,I02
3932,1750,1,2015-01-30,4:12:42 PM,D12,M,Veggie,P18,I25
3933,1751,1,2015-01-30,4:49:58 PM,D15,M,Chicken,P05,I08
3934,1751,1,2015-01-30,4:49:58 PM,D10,M,Veggie,P10,I24
3935,1752,1,2015-01-30,4:51:01 PM,D15,M,Veggie,P17,I14
3936,1752,1,2015-01-30,4:51:01 PM,D14,M,Supreme,P28,I06
3937,1753,1,2015-01-30,4:53:40 PM,D22,L,Chicken,P05,I08
3938,1753,1,2015-01-30,4:53:40 PM,D06,S,Supreme,P31,I26
3939,1754,1,2015-01-30,5:11:32 PM,D15,M,Chicken,P01,I02
3940,1754,1,2015-01-30,5:11:32 PM,D15,M,Chicken,P06,I09
3941,1754,1,2015-01-30,5:11:32 PM,D07,S,Veggie,P17,I14
3942,1754,1,2015-01-30,5:11:32 PM,D22,L,Chicken,P27,I10
3943,1755,1,2015-01-30,5:22:31 PM,D02,S,Classic,P13,I22
3944,1755,1,2015-01-30,5:22:31 PM,D21,L,Classic,P11,I13
3945,1756,1,2015-01-30,5:30:17 PM,D04,S,Veggie,P18,I25
3946,1757,1,2015-01-30,5:32:30 PM,D12,M,Classic,P08,I19
3947,1757,1,2015-01-30,5:32:30 PM,D21,L,Classic,P15,I05
3948,1758,1,2015-01-30,5:38:25 PM,D15,M,Chicken,P27,I10
3949,1758,1,2015-01-30,5:38:25 PM,D04,S,Veggie,P33,I16
3950,1759,1,2015-01-30,5:49:25 PM,D22,L,Supreme,P16,I04
3951,1759,1,2015-01-30,5:49:25 PM,D20,L,Veggie,P19,I31
3952,1759,1,2015-01-30,5:49:25 PM,D14,M,Supreme,P24,I21
3953,1759,1,2015-01-30,5:49:25 PM,D12,M,Veggie,P29,I29
3954,1760,1,2015-01-30,6:00:46 PM,D04,S,Veggie,P12,I30
3955,1761,1,2015-01-30,6:02:30 PM,D12,M,Classic,P08,I19
3956,1762,1,2015-01-30,6:14:18 PM,D12,M,Classic,P15,I05
3957,1763,1,2015-01-30,6:24:28 PM,D17,L,Veggie,P10,I24
3958,1764,1,2015-01-30,6:24:57 PM,D07,S,Veggie,P17,I14
3959,1764,1,2015-01-30,6:24:57 PM,D22,L,Supreme,P26,I23
3960,1764,1,2015-01-30,6:24:57 PM,D06,S,Veggie,P30,I27
3961,1765,1,2015-01-30,6:32:30 PM,D07,S,Veggie,P17,I14
3962,1765,1,2015-01-30,6:32:30 PM,D20,L,Veggie,P19,I31
3963,1766,1,2015-01-30,6:50:13 PM,D12,M,Veggie,P19,I31
3964,1767,1,2015-01-30,7:03:49 PM,D15,M,Chicken,P05,I08
3965,1767,1,2015-01-30,7:03:49 PM,D12,M,Classic,P08,I19
3966,1767,1,2015-01-30,7:03:49 PM,D18,L,Veggie,P09,I20
3967,1767,1,2015-01-30,7:03:49 PM,D14,M,Supreme,P16,I04
3968,1768,1,2015-01-30,7:28:42 PM,D22,L,Chicken,P06,I09
3969,1769,1,2015-01-30,7:28:51 PM,D08,M,Classic,P13,I22
3970,1769,1,2015-01-30,7:28:51 PM,D22,L,Supreme,P24,I21
3971,1770,1,2015-01-30,7:31:17 PM,D15,M,Chicken,P06,I09
3972,1771,1,2015-01-30,7:46:17 PM,D12,M,Classic,P08,I19
3973,1771,1,2015-01-30,7:46:17 PM,D12,M,Veggie,P29,I29
3974,1772,1,2015-01-30,7:57:11 PM,D07,S,Veggie,P17,I14
3975,1773,1,2015-01-30,8:06:40 PM,D04,S,Classic,P02,I01
3976,1773,1,2015-01-30,8:06:40 PM,D04,S,Classic,P08,I19
3977,1773,1,2015-01-30,8:06:40 PM,D06,S,Supreme,P31,I26
3978,1773,1,2015-01-30,8:06:40 PM,D07,S,Chicken,P32,I07
3979,1774,1,2015-01-30,8:07:05 PM,D22,L,Supreme,P24,I21
3980,1775,1,2015-01-30,8:07:17 PM,D14,M,Supreme,P21,I15
3981,1776,1,2015-01-30,8:09:16 PM,D10,M,Veggie,P10,I24
3982,1776,1,2015-01-30,8:09:16 PM,D06,S,Veggie,P30,I27
3983,1776,1,2015-01-30,8:09:16 PM,D15,M,Chicken,P32,I07
3984,1777,1,2015-01-30,8:11:18 PM,D20,L,Supreme,P25,I11
3985,1778,1,2015-01-30,8:26:02 PM,D02,S,Classic,P13,I22
3986,1779,1,2015-01-30,8:27:12 PM,D13,M,Supreme,P04,I32
3987,1780,1,2015-01-30,8:54:47 PM,D22,L,Supreme,P21,I15
3988,1781,1,2015-01-30,9:05:03 PM,D22,L,Chicken,P01,I02
3989,1781,1,2015-01-30,9:05:03 PM,D20,L,Supreme,P04,I32
3990,1782,1,2015-01-30,9:05:29 PM,D15,M,Chicken,P01,I02
3991,1782,1,2015-01-30,9:05:29 PM,D12,M,Classic,P20,I28
3992,1783,1,2015-01-30,9:05:39 PM,D10,M,Veggie,P10,I24
3993,1784,1,2015-01-30,9:06:05 PM,D12,M,Classic,P08,I19
3994,1784,1,2015-01-30,9:06:05 PM,D10,M,Veggie,P10,I24
3995,1784,1,2015-01-30,9:06:05 PM,D23,L,Veggie,P17,I14
3996,1784,1,2015-01-30,9:06:05 PM,D14,M,Supreme,P28,I06
3997,1785,1,2015-01-30,9:08:02 PM,D04,S,Classic,P08,I19
3998,1785,1,2015-01-30,9:08:02 PM,D18,L,Veggie,P09,I20
3999,1786,1,2015-01-30,9:20:25 PM,D22,L,Chicken,P05,I08
4000,1786,1,2015-01-30,9:20:25 PM,D21,L,Classic,P11,I13
4001,1787,1,2015-01-30,9:25:54 PM,D21,L,Classic,P15,I05
4002,1787,1,2015-01-30,9:25:54 PM,D11,L,Classic,P22,I17
4003,1787,1,2015-01-30,9:25:54 PM,D04,S,Veggie,P33,I16
4004,1788,1,2015-01-30,9:35:08 PM,D22,L,Supreme,P21,I15
4005,1788,1,2015-01-30,9:35:08 PM,D22,L,Supreme,P31,I26
4006,1789,1,2015-01-30,9:49:27 PM,D10,M,Veggie,P10,I24
4007,1789,1,2015-01-30,9:49:27 PM,D20,L,Supreme,P25,I11
4008,1789,1,2015-01-30,9:49:27 PM,D06,S,Supreme,P31,I26
4009,1790,1,2015-01-30,10:07:03 PM,D14,M,Supreme,P28,I06
4010,1791,1,2015-01-30,10:46:02 PM,D15,M,Chicken,P05,I08
4011,1791,1,2015-01-30,10:46:02 PM,D10,M,Veggie,P10,I24
4012,1791,1,2015-01-30,10:46:02 PM,D16,L,Classic,P23,I18
4013,1791,1,2015-01-30,10:46:02 PM,D22,L,Chicken,P32,I07
4014,1792,1,2015-01-31,11:31:03 AM,D12,M,Veggie,P19,I31
4015,1792,1,2015-01-31,11:31:03 AM,D06,S,Supreme,P31,I26
4016,1792,1,2015-01-31,11:31:03 AM,D28,XL,Classic,P11,I13
4017,1793,1,2015-01-31,11:44:04 AM,D10,M,Veggie,P10,I24
4018,1793,1,2015-01-31,11:44:04 AM,D14,M,Supreme,P21,I15
4019,1793,1,2015-01-31,11:44:04 AM,D12,M,Veggie,P33,I16
4020,1794,1,2015-01-31,11:56:54 AM,D22,L,Chicken,P05,I08
4021,1795,1,2015-01-31,1:21:53 PM,D22,L,Chicken,P01,I02
4022,1795,1,2015-01-31,1:21:53 PM,D15,M,Chicken,P01,I02
4023,1795,1,2015-01-31,1:21:53 PM,D20,L,Supreme,P04,I32
4024,1795,1,2015-01-31,1:21:53 PM,D15,M,Chicken,P07,I12
4025,1795,1,2015-01-31,1:21:53 PM,D04,S,Classic,P08,I19
4026,1795,1,2015-01-31,1:21:53 PM,D17,L,Veggie,P10,I24
4027,1795,2,2015-01-31,1:21:53 PM,D43,L,Veggie,P19,I31
4028,1795,1,2015-01-31,1:21:53 PM,D05,S,Supreme,P25,I11
4029,1795,1,2015-01-31,1:21:53 PM,D06,S,Supreme,P26,I23
4030,1795,1,2015-01-31,1:21:53 PM,D22,L,Supreme,P28,I06
4031,1795,1,2015-01-31,1:21:53 PM,D06,S,Supreme,P28,I06
4032,1796,1,2015-01-31,1:31:47 PM,D15,M,Chicken,P05,I08
4033,1796,1,2015-01-31,1:31:47 PM,D17,L,Veggie,P10,I24
4034,1796,1,2015-01-31,1:31:47 PM,D04,S,Classic,P15,I05
4035,1796,1,2015-01-31,1:31:47 PM,D21,L,Classic,P20,I28
4036,1796,1,2015-01-31,1:31:47 PM,D22,L,Supreme,P21,I15
4037,1796,1,2015-01-31,1:31:47 PM,D14,M,Supreme,P26,I23
